,DATE,SENTIMENT,IMPACT_SCORE
738,2021/5/4,neutral,-0.24197558
739,2021/5/4,negative,-0.5319115
740,2021/5/4,neutral,0.072569035
741,2021/5/4,neutral,-0.021791173
742,2021/5/4,neutral,0.34339005
743,2021/5/5,neutral,-0.12055587
744,2021/5/5,neutral,-0.12055587
745,2021/5/6,neutral,0.13701805
746,2021/5/6,negative,-0.9586237
747,2021/5/6,positive,0.71046203
748,2021/5/6,neutral,0.121858634
749,2021/5/6,neutral,0.25902915
750,2021/5/6,positive,0.7729615
751,2021/5/6,neutral,0.07858126
752,2021/5/6,neutral,0.1825415
753,2021/5/7,neutral,0.06325559
754,2021/5/7,positive,0.9297688
755,2021/5/7,negative,-0.5266364
756,2021/5/7,neutral,0.116598986
757,2021/5/7,neutral,0.14460577
758,2021/5/7,negative,-0.90680754
759,2021/5/8,neutral,-0.22997499
760,2021/5/10,neutral,0.058979854
761,2021/5/10,negative,-0.96416557
762,2021/5/10,negative,-0.9437254
763,2021/5/10,negative,-0.8275528
764,2021/5/10,neutral,0.12069399
765,2021/5/11,negative,-0.69443744
766,2021/5/11,negative,-0.9422906
767,2021/5/11,neutral,0.23239042
768,2021/5/11,neutral,0.20694305
769,2021/5/11,negative,-0.93772525
770,2021/5/11,neutral,0.08196685
771,2021/5/11,neutral,-0.3002482
772,2021/5/12,neutral,0.007557869
773,2021/5/12,negative,-0.72239715
774,2021/5/12,negative,-0.4285379
775,2021/5/12,neutral,-0.1513626
776,2021/5/12,neutral,0.02939397
777,2021/5/12,neutral,-0.22677784
778,2021/5/12,neutral,0.032351438
779,2021/5/12,negative,-0.94545573
780,2021/5/13,neutral,-0.20679118
781,2021/5/13,positive,0.5032686
782,2021/5/13,neutral,0.028440248
783,2021/5/13,neutral,-0.038175993
784,2021/5/13,neutral,-0.047378734
785,2021/5/13,negative,-0.90988874
786,2021/5/13,neutral,-0.022283249
787,2021/5/14,neutral,-0.2912032
788,2021/5/14,negative,-0.94208694
789,2021/5/14,neutral,0.055396326
790,2021/5/14,positive,0.61566293
791,2021/5/14,negative,-0.93107295
792,2021/5/14,neutral,0.073805094
793,2021/5/14,negative,-0.9471766
794,2021/5/14,negative,-0.6800822
795,2021/5/14,neutral,-0.0014023483
796,2021/5/14,positive,0.7040018
797,2021/5/14,negative,-0.87305295
798,2021/5/14,neutral,0.08637653
799,2021/5/15,neutral,-0.090563856
800,2021/5/15,neutral,0.1796227
801,2021/5/15,neutral,0.026386818
802,2021/5/16,negative,-0.929035
803,2021/5/17,neutral,0.03737609
804,2021/5/17,neutral,-0.0029296577
805,2021/5/17,negative,-0.95416635
806,2021/5/17,neutral,0.017257951
807,2021/5/17,neutral,0.083577715
808,2021/5/17,neutral,-0.0010229573
809,2021/5/17,neutral,0.37483597
810,2021/5/17,neutral,-0.4313097
811,2021/5/17,neutral,0.3048698
812,2021/5/17,negative,-0.89818037
813,2021/5/17,neutral,0.17207082
814,2021/5/17,negative,-0.17604485
815,2021/5/17,neutral,0.018119173
816,2021/5/17,positive,0.86208874
817,2021/5/17,neutral,0.22077118
818,2021/5/17,neutral,0.018586915
819,2021/5/17,neutral,0.29418707
820,2021/5/18,neutral,0.07679303
821,2021/5/18,positive,0.49018288
822,2021/5/18,neutral,0.02883094
823,2021/5/18,neutral,0.22010177
824,2021/5/18,neutral,0.16599882
825,2021/5/18,neutral,-0.34773362
826,2021/5/19,negative,-0.9359906
827,2021/5/19,neutral,0.3268188
828,2021/5/19,neutral,0.19613685
829,2021/5/19,neutral,0.13943814
830,2021/5/19,negative,-0.64183897
831,2021/5/19,negative,-0.87987435
832,2021/5/19,neutral,-0.0036111588
833,2021/5/19,neutral,0.3582987
834,2021/5/20,neutral,0.008700177
835,2021/5/20,neutral,0.30465078
836,2021/5/20,neutral,0.1755321
837,2021/5/20,neutral,0.06631295
838,2021/5/20,positive,0.7288793
839,2021/5/20,neutral,-0.25844064
840,2021/5/20,neutral,0.19710152
841,2021/5/21,neutral,0.0031267311
842,2021/5/21,negative,-0.9600504
843,2021/5/21,negative,-0.87876827
844,2021/5/21,neutral,0.41998926
845,2021/5/21,positive,0.6069822
846,2021/5/21,neutral,0.03813761
847,2021/5/21,positive,0.6870224
848,2021/5/21,neutral,0.038620412
849,2021/5/21,negative,-0.90474755
850,2021/5/21,neutral,0.14671919
851,2021/5/21,neutral,-0.21125677
852,2021/5/22,neutral,0.06161359
853,2021/5/22,neutral,0.11426333
854,2021/5/22,neutral,0.0058195777
855,2021/5/22,neutral,0.075761475
856,2021/5/22,negative,-0.9164716
857,2021/5/23,neutral,0.11030396
858,2021/5/23,neutral,0.06259557
859,2021/5/23,neutral,0.19798622
860,2021/5/24,negative,-0.9433003
861,2021/5/24,neutral,0.27026486
862,2021/5/24,negative,-0.8880149
863,2021/5/24,negative,-0.2796986
864,2021/5/24,neutral,-0.10054364
865,2021/5/24,neutral,-0.18267666
866,2021/5/24,positive,0.8381597
867,2021/5/25,neutral,0.097577006
868,2021/5/25,neutral,0.12705106
869,2021/5/25,positive,0.49167237
870,2021/5/25,positive,0.72307664
871,2021/5/25,neutral,0.14993872
872,2021/5/25,neutral,0.07640087
873,2021/5/26,neutral,-0.33187497
874,2021/5/26,neutral,0.15426676
875,2021/5/26,positive,0.70280945
876,2021/5/26,neutral,0.09113151
877,2021/5/26,neutral,0.07069278
878,2021/5/27,negative,-0.8941594
879,2021/5/27,neutral,0.019164557
880,2021/5/27,neutral,0.12414425
881,2021/5/27,positive,0.8928816
882,2021/5/28,negative,-0.59543025
883,2021/5/28,neutral,0.17167015
884,2021/5/28,negative,-0.95708346
885,2021/5/28,neutral,0.12012604
886,2021/5/28,neutral,0.12106881
887,2021/5/28,neutral,0.10927281
888,2021/5/28,positive,0.6070358
889,2021/5/28,neutral,0.17167015
890,2021/5/28,neutral,0.043293692
891,2021/5/28,neutral,0.042208485
892,2021/5/29,neutral,0.16691226
893,2021/5/29,neutral,0.048181817
894,2021/5/30,negative,-0.68684673
895,2021/5/30,positive,0.9129505
896,2021/5/31,positive,0.8830163
897,2021/5/31,neutral,0.30221745
898,2021/5/31,positive,0.4055713
899,2021/6/1,negative,-0.74567187
900,2021/6/1,negative,-0.8586764
901,2021/6/1,neutral,0.25409678
902,2021/6/2,negative,-0.9358053
903,2021/6/2,neutral,0.04013696
904,2021/6/2,neutral,0.22849238
905,2021/6/2,neutral,0.08003407
906,2021/6/2,positive,0.60179955
907,2021/6/2,neutral,0.11179404
908,2021/6/2,neutral,-0.084261425
909,2021/6/2,negative,-0.8160085
910,2021/6/2,positive,0.8682565
911,2021/6/3,neutral,0.047933698
912,2021/6/3,neutral,0.02677644
913,2021/6/3,neutral,0.17366809
914,2021/6/3,neutral,-0.18362294
915,2021/6/3,neutral,-0.097028345
916,2021/6/3,neutral,-0.062531665
917,2021/6/3,neutral,0.035802558
918,2021/6/4,neutral,0.060141165
919,2021/6/4,neutral,0.015676307
920,2021/6/4,neutral,0.09194659
921,2021/6/4,neutral,0.0051603485
922,2021/6/4,neutral,0.05466719
923,2021/6/4,positive,0.8547847
924,2021/6/4,negative,-0.9391617
925,2021/6/4,negative,-0.84640133
926,2021/6/4,neutral,0.35451218
927,2021/6/4,neutral,-0.07845375
928,2021/6/5,neutral,0.3773259
929,2021/6/5,negative,-0.94645065
930,2021/6/5,neutral,0.3773259
931,2021/6/5,positive,0.56478065
932,2021/6/5,positive,0.56478065
933,2021/6/5,neutral,0.0696463
934,2021/6/5,neutral,0.0696463
935,2021/6/6,negative,-0.9478816
936,2021/6/7,positive,0.85238326
937,2021/6/7,neutral,0.022616614
938,2021/6/7,neutral,0.0032534562
939,2021/6/7,neutral,0.0067685996
940,2021/6/7,negative,-0.746019
941,2021/6/7,neutral,0.061535843
942,2021/6/7,neutral,0.15599886
943,2021/6/7,negative,-0.72108823
944,2021/6/7,neutral,0.12154828
945,2021/6/7,positive,0.6726118
946,2021/6/7,neutral,0.40200377
947,2021/6/7,neutral,0.18936324
948,2021/6/7,positive,0.84764314
949,2021/6/7,positive,0.67015076
950,2021/6/7,neutral,0.056934223
951,2021/6/7,negative,-0.76093537
952,2021/6/7,neutral,0.2923117
953,2021/6/7,neutral,0.1279787
954,2021/6/7,neutral,0.048072867
955,2021/6/8,neutral,-0.27439117
956,2021/6/8,negative,-0.9658546
957,2021/6/8,positive,0.57502997
958,2021/6/8,neutral,0.062393688
959,2021/6/8,neutral,0.032465935
960,2021/6/8,neutral,0.086553924
961,2021/6/8,negative,-0.870127
962,2021/6/8,negative,-0.8474608
963,2021/6/9,positive,0.261056
964,2021/6/9,neutral,-0.27158034
965,2021/6/9,neutral,0.16425261
966,2021/6/9,neutral,0.10726849
967,2021/6/9,neutral,0.13183472
968,2021/6/9,neutral,0.038763434
969,2021/6/9,negative,-0.77102464
970,2021/6/10,neutral,0.24380808
971,2021/6/10,neutral,0.22615874
972,2021/6/10,negative,-0.67389876
973,2021/6/10,neutral,0.27231142
974,2021/6/10,neutral,0.051704917
975,2021/6/10,neutral,0.101949885
976,2021/6/10,negative,-0.9266827
977,2021/6/10,negative,-0.6511176
978,2021/6/10,positive,0.5696673
979,2021/6/10,positive,0.39322835
980,2021/6/11,neutral,0.2180521
981,2021/6/11,neutral,-0.014309578
982,2021/6/11,neutral,-0.32772478
983,2021/6/11,negative,-0.7796316
984,2021/6/11,neutral,0.13474989
985,2021/6/11,neutral,0.06730959
986,2021/6/11,neutral,0.09881342
987,2021/6/11,neutral,0.12051748
988,2021/6/11,neutral,-0.23289147
989,2021/6/11,negative,-0.8750422
990,2021/6/11,neutral,0.031912304
991,2021/6/11,neutral,0.0768924
992,2021/6/12,neutral,0.0743292
993,2021/6/12,neutral,0.032087717
994,2021/6/12,negative,-0.93839234
995,2021/6/13,neutral,0.21316037
996,2021/6/13,neutral,0.03464833
997,2021/6/13,negative,-0.51481277
998,2021/6/13,neutral,0.09091586
999,2021/6/14,positive,0.5199737
1000,2021/6/14,neutral,0.089972936
1001,2021/6/14,neutral,0.024560269
1002,2021/6/14,neutral,0.086156435
1003,2021/6/14,positive,0.87175643
1004,2021/6/14,neutral,0.15948191
1005,2021/6/14,neutral,0.024685018
1006,2021/6/14,negative,-0.9433429
1007,2021/6/15,neutral,0.107430756
1008,2021/6/15,neutral,-0.1798746
1009,2021/6/15,neutral,0.097603746
1010,2021/6/15,negative,-0.9470073
1011,2021/6/16,neutral,-0.15925269
1012,2021/6/16,neutral,0.11154971
1013,2021/6/16,positive,0.512584
1014,2021/6/16,neutral,-0.13735357
1015,2021/6/16,neutral,-0.09596382
1016,2021/6/16,neutral,0.42202005
1017,2021/6/16,positive,0.62922627
1018,2021/6/17,positive,0.9204891
1019,2021/6/17,neutral,0.07727224
1020,2021/6/17,neutral,0.33679268
1021,2021/6/17,neutral,-0.19953349
1022,2021/6/17,neutral,0.06845159
1023,2021/6/17,neutral,-0.012823394
1024,2021/6/17,negative,-0.8883027
1025,2021/6/18,positive,0.76779276
1026,2021/6/18,neutral,-0.016138826
1027,2021/6/18,neutral,-0.010708526
1028,2021/6/19,neutral,0.10203801
1029,2021/6/19,neutral,0.19061576
1030,2021/6/19,negative,-0.8403483
1031,2021/6/20,neutral,0.028453717
1032,2021/6/20,neutral,0.04811241
1033,2021/6/20,positive,0.6911803
1034,2021/6/21,positive,0.563964
1035,2021/6/21,negative,-0.5212961
1036,2021/6/21,negative,-0.8424227
1037,2021/6/21,negative,-0.11946362
1038,2021/6/21,positive,0.9179558
1039,2021/6/21,negative,-0.9405627
1040,2021/6/22,negative,-0.5310682
1041,2021/6/22,neutral,-0.0017224252
1042,2021/6/22,neutral,0.03735897
1043,2021/6/22,neutral,0.003201049
1044,2021/6/22,neutral,0.048219875
1045,2021/6/22,neutral,0.0800413
1046,2021/6/22,neutral,0.11038645
1047,2021/6/23,negative,-0.582888
1048,2021/6/23,neutral,0.02713947
1049,2021/6/23,neutral,0.19075043
1050,2021/6/23,neutral,-0.09016761
1051,2021/6/23,negative,-0.91419035
1052,2021/6/23,positive,0.13129252
1053,2021/6/23,negative,-0.6232348
1054,2021/6/23,neutral,-0.25323266
1055,2021/6/24,positive,0.63101256
1056,2021/6/24,negative,-0.9311119
1057,2021/6/24,neutral,0.22633141
1058,2021/6/24,neutral,0.00498382
1059,2021/6/24,neutral,0.079751305
1060,2021/6/24,neutral,0.17207174
1061,2021/6/24,positive,0.8849838
1062,2021/6/24,negative,-0.81520134
1063,2021/6/24,neutral,0.29017273
1064,2021/6/24,neutral,-0.26571247
1065,2021/6/24,neutral,0.15841012
1066,2021/6/24,neutral,0.009126565
1067,2021/6/25,neutral,-0.030671827
1068,2021/6/25,negative,-0.8764504
1069,2021/6/25,negative,-0.9583247
1070,2021/6/25,negative,-0.8611789
1071,2021/6/26,neutral,0.0789604
1072,2021/6/26,negative,-0.49757597
1073,2021/6/26,neutral,0.22570182
1074,2021/6/27,neutral,0.33721697
1075,2021/6/27,neutral,0.0061462075
1076,2021/6/27,negative,-0.81015074
1077,2021/6/28,neutral,0.24636754
1078,2021/6/28,neutral,0.09626557
1079,2021/6/28,neutral,-0.018941743
1080,2021/6/28,negative,-0.85506743
1081,2021/6/29,neutral,0.013435873
1082,2021/6/29,neutral,0.43992215
1083,2021/6/30,neutral,0.14351201
1084,2021/6/30,neutral,0.032321338
1085,2021/6/30,neutral,0.07058641
1086,2021/6/30,negative,-0.772497
1087,2021/6/30,negative,-0.5762004
1088,2021/6/30,neutral,-0.25903782
1089,2021/7/1,positive,0.5906309
1090,2021/7/1,negative,-0.53702
1091,2021/7/1,neutral,0.006464435
1092,2021/7/1,positive,0.7048856
1093,2021/7/1,neutral,0.12820323
1094,2021/7/1,negative,-0.8517149
1095,2021/7/1,neutral,0.0010196232
1096,2021/7/2,neutral,0.058528475
1097,2021/7/2,negative,-0.4777474
1098,2021/7/2,negative,-0.8092307
1099,2021/7/3,neutral,0.028762594
1100,2021/7/3,neutral,-0.04806339
1101,2021/7/4,positive,0.8248381
1102,2021/7/5,positive,0.79853314
1103,2021/7/5,negative,-0.5765824
1104,2021/7/6,positive,0.9208614
1105,2021/7/6,positive,0.9208614
1106,2021/7/6,neutral,0.001320811
1107,2021/7/6,neutral,0.001320811
1108,2021/7/6,neutral,-0.013315659
1109,2021/7/6,neutral,-0.013315659
1110,2021/7/6,neutral,-0.054367334
1111,2021/7/6,neutral,-0.054367334
1112,2021/7/7,positive,0.89332557
1113,2021/7/7,neutral,0.0374486
1114,2021/7/8,positive,0.5370553
1115,2021/7/8,neutral,0.023535078
1116,2021/7/9,negative,-0.853099
1117,2021/7/9,neutral,0.2296804
1118,2021/7/9,neutral,-0.032048747
1119,2021/7/9,neutral,0.016547414
1120,2021/7/9,neutral,0.011490477
1121,2021/7/10,neutral,0.22390428
1122,2021/7/10,negative,-0.37716496
1123,2021/7/10,neutral,0.11926215
1124,2021/7/10,neutral,0.04687252
1125,2021/7/11,negative,-0.59112567
1126,2021/7/12,positive,0.92683065
1127,2021/7/12,positive,0.68570906
1128,2021/7/13,neutral,-0.010008693
1129,2021/7/13,neutral,0.1855596
1130,2021/7/13,neutral,0.029080564
1131,2021/7/13,neutral,-0.06413155
1132,2021/7/13,neutral,0.12587269
1133,2021/7/14,negative,-0.8518001
1134,2021/7/14,positive,0.89436245
1135,2021/7/14,negative,-0.9398862
1136,2021/7/14,positive,0.803389
1137,2021/7/14,positive,0.92454547
1138,2021/7/14,neutral,0.1745987
1139,2021/7/14,neutral,0.05272828
1140,2021/7/14,neutral,-0.0946326
1141,2021/7/14,neutral,0.07621392
1142,2021/7/14,positive,0.9288462
1143,2021/7/14,negative,-0.49858394
1144,2021/7/14,positive,0.814361
1145,2021/7/14,neutral,0.109777905
1146,2021/7/14,neutral,0.0941062
1147,2021/7/14,neutral,0.09273775
1148,2021/7/14,positive,0.7266457
1149,2021/7/15,positive,0.8728432
1150,2021/7/15,neutral,0.1882066
1151,2021/7/15,neutral,0.04376786
1152,2021/7/15,neutral,0.11408266
1153,2021/7/15,neutral,0.018456092
1154,2021/7/16,positive,0.7890018
1155,2021/7/16,negative,-0.9374635
1156,2021/7/16,neutral,-0.007839527
1157,2021/7/16,neutral,0.22227518
1158,2021/7/16,negative,-0.558713
1159,2021/7/16,positive,0.88888085
1160,2021/7/16,negative,-0.6421094
1161,2021/7/16,neutral,0.23891625
1162,2021/7/16,neutral,0.2803832
1163,2021/7/17,negative,-0.86571455
1164,2021/7/18,positive,0.8834858
1165,2021/7/18,negative,-0.9239352
1166,2021/7/19,negative,-0.82087916
1167,2021/7/19,neutral,0.15255567
1168,2021/7/19,neutral,0.006238764
1169,2021/7/19,negative,-0.9462623
1170,2021/7/19,neutral,-0.016137637
1171,2021/7/19,neutral,-0.08700388
1172,2021/7/20,positive,0.14068183
1173,2021/7/20,neutral,-0.06054985
1174,2021/7/20,negative,-0.8715985
1175,2021/7/20,neutral,0.12422664
1176,2021/7/20,neutral,0.3182967
1177,2021/7/21,negative,-0.9597899
1178,2021/7/21,negative,-0.7570533
1179,2021/7/21,neutral,0.06544906
1180,2021/7/21,negative,-0.94342214
1181,2021/7/21,negative,-0.92417455
1182,2021/7/21,negative,-0.8501316
1183,2021/7/21,neutral,0.18563113
1184,2021/7/23,positive,0.43481377
1185,2021/7/23,neutral,0.041261744
1186,2021/7/23,neutral,-0.09960782
1187,2021/7/23,neutral,0.10930915
1188,2021/7/23,positive,0.896158
1189,2021/7/23,positive,0.7718921
1190,2021/7/23,neutral,0.21963178
1191,2021/7/23,neutral,-0.11632732
1192,2021/7/24,positive,0.55973965
1193,2021/7/24,neutral,0.22745378
1194,2021/7/24,neutral,0.07494962
1195,2021/7/25,positive,0.91750365
1196,2021/7/25,neutral,0.011298016
1197,2021/7/25,neutral,0.020510476
1198,2021/7/25,neutral,0.19997448
1199,2021/7/26,neutral,-0.081537075
1200,2021/7/26,neutral,0.07161117
1201,2021/7/27,positive,0.9139206
1202,2021/7/27,positive,0.077264786
1203,2021/7/27,positive,0.63819635
1204,2021/7/27,positive,0.5562154
1205,2021/7/27,positive,0.8991025
1206,2021/7/27,positive,0.9377252
1207,2021/7/27,positive,0.90532094
1208,2021/7/27,negative,-0.962207
1209,2021/7/27,positive,0.9136626
1210,2021/7/27,negative,-0.86249685
1211,2021/7/27,positive,0.93547064
1212,2021/7/27,negative,-0.9057892
1213,2021/7/27,neutral,0.27312124
1214,2021/7/27,neutral,0.3795618
1215,2021/7/27,positive,0.82742995
1216,2021/7/28,neutral,-0.04568917
1217,2021/7/28,positive,0.72719085
1218,2021/7/28,neutral,0.087162316
1219,2021/7/28,neutral,0.015290165
1220,2021/7/28,neutral,0.09807442
1221,2021/7/28,negative,-0.95618623
1222,2021/7/28,negative,-0.93304
1223,2021/7/28,negative,-0.4787338
1224,2021/7/28,negative,-0.94882375
1225,2021/7/28,negative,-0.9084719
1226,2021/7/29,neutral,0.18662544
1227,2021/7/29,positive,0.5962896
1228,2021/7/29,positive,0.93240714
1229,2021/7/29,positive,0.5132974
1230,2021/7/29,neutral,0.2181922
1231,2021/7/29,positive,0.8656695
1232,2021/7/29,positive,0.5539808
1233,2021/7/29,negative,-0.34523362
1234,2021/7/29,positive,0.92949533
1235,2021/7/29,neutral,-0.006762136
1236,2021/7/29,neutral,0.027352922
1237,2021/7/29,negative,-0.89440495
1238,2021/7/29,neutral,0.26937336
1239,2021/7/30,neutral,0.025296668
1240,2021/7/30,neutral,0.004576698
1241,2021/7/30,negative,-0.9098561
1242,2021/7/30,neutral,-0.32270032
1243,2021/7/30,negative,-0.89362895
1244,2021/7/30,neutral,0.0080709085
1245,2021/7/30,neutral,0.1331251
1246,2021/7/30,positive,0.9238155
1247,2021/7/31,negative,-0.91879135
1248,2021/7/31,neutral,0.006839399
1249,2021/7/31,neutral,-0.20625396
1250,2021/7/31,neutral,3.1016767e-05
1251,2021/7/31,negative,-0.53493136
1252,2021/7/31,neutral,0.16882622
1253,2021/8/1,negative,-0.9528791
1254,2021/8/1,neutral,0.25986925
1255,2021/8/1,neutral,0.22112098
1256,2021/8/1,negative,-0.84870934
1257,2021/8/1,negative,-0.86568475
1258,2021/8/2,positive,0.4446073
1259,2021/8/2,neutral,0.14882877
1260,2021/8/2,negative,-0.9417928
1261,2021/8/3,neutral,0.054519232
1262,2021/8/3,neutral,-0.0055741034
1263,2021/8/3,neutral,-0.011751547
1264,2021/8/3,neutral,0.45645517
1265,2021/8/3,neutral,0.2856302
1266,2021/8/3,positive,0.8384533
1267,2021/8/4,neutral,0.06000249
1268,2021/8/4,positive,0.91557807
1269,2021/8/4,neutral,-0.01421803
1270,2021/8/4,neutral,0.19626498
1271,2021/8/5,negative,-0.96148044
1272,2021/8/5,neutral,0.05671814
1273,2021/8/5,positive,0.93724185
1274,2021/8/5,neutral,0.45840976
1275,2021/8/5,neutral,-0.28396025
1276,2021/8/5,neutral,0.09567768
1277,2021/8/5,neutral,-0.024875827
1278,2021/8/5,neutral,0.064594425
1279,2021/8/6,positive,0.6431935
1280,2021/8/6,neutral,0.036942735
1281,2021/8/6,positive,0.6431935
1282,2021/8/6,neutral,0.036942735
1283,2021/8/6,negative,-0.8798706
1284,2021/8/6,negative,-0.8806429
1285,2021/8/6,negative,-0.8798706
1286,2021/8/6,neutral,0.10948142
1287,2021/8/6,negative,-0.5416679
1288,2021/8/6,neutral,0.10948142
1289,2021/8/6,negative,-0.5416679
1290,2021/8/6,neutral,-0.17575285
1291,2021/8/6,neutral,-0.17575285
1292,2021/8/7,neutral,0.027633674
1293,2021/8/7,negative,-0.75897557
1294,2021/8/7,positive,0.88452494
1295,2021/8/8,negative,-0.7534433
1296,2021/8/8,positive,0.517815
1297,2021/8/9,neutral,0.122828685
1298,2021/8/9,neutral,-0.04446494
1299,2021/8/9,negative,-0.7641901
1300,2021/8/9,negative,-0.59904957
1301,2021/8/10,neutral,0.10231389
1302,2021/8/10,neutral,-0.016902098
1303,2021/8/10,neutral,0.10558769
1304,2021/8/10,neutral,0.058219146
1305,2021/8/10,positive,0.705605
1306,2021/8/10,positive,0.8635824
1307,2021/8/10,negative,-0.63357776
1308,2021/8/10,negative,-0.82956517
1309,2021/8/10,negative,-0.4519238
1310,2021/8/11,positive,0.47777644
1311,2021/8/11,negative,-0.73436224
1312,2021/8/11,negative,-0.9243573
1313,2021/8/11,positive,0.7542832
1314,2021/8/12,negative,-0.2614908
1315,2021/8/12,neutral,0.33041063
1316,2021/8/12,negative,-0.7212931
1317,2021/8/12,neutral,0.14625919
1318,2021/8/12,neutral,0.29170874
1319,2021/8/13,neutral,0.032900184
1320,2021/8/13,neutral,0.09535696
1321,2021/8/13,negative,-0.928421
1322,2021/8/13,negative,-0.9531908
1323,2021/8/13,neutral,-0.36190918
1324,2021/8/13,negative,-0.9284555
1325,2021/8/13,negative,-0.61474836
1326,2021/8/13,neutral,-0.07739072
1327,2021/8/13,negative,-0.8183496
1328,2021/8/14,neutral,0.022290131
1329,2021/8/14,neutral,0.4435538
1330,2021/8/14,neutral,0.021904731
1331,2021/8/14,neutral,0.15669198
1332,2021/8/15,neutral,0.3614957
1333,2021/8/15,neutral,0.31081262
1334,2021/8/16,positive,0.8448983
1335,2021/8/16,neutral,0.093146175
1336,2021/8/16,neutral,0.019334152
1337,2021/8/16,neutral,0.21816687
1338,2021/8/16,negative,-0.82719445
1339,2021/8/16,neutral,0.28688684
1340,2021/8/17,neutral,0.092375346
1341,2021/8/17,positive,0.6175383
1342,2021/8/17,neutral,0.37634304
1343,2021/8/17,neutral,0.15657489
1344,2021/8/17,negative,-0.9181425
1345,2021/8/18,neutral,0.2138248
1346,2021/8/18,neutral,-0.011940693
1347,2021/8/18,neutral,0.14755246
1348,2021/8/19,positive,0.8885314
1349,2021/8/19,negative,-0.94876724
1350,2021/8/19,neutral,0.34937087
1351,2021/8/19,neutral,0.013926141
1352,2021/8/20,negative,-0.486347
1353,2021/8/20,neutral,0.18621972
1354,2021/8/20,neutral,0.09818514
1355,2021/8/20,negative,-0.95627344
1356,2021/8/20,negative,-0.9552927
1357,2021/8/20,negative,-0.86093324
1358,2021/8/21,negative,-0.8211862
1359,2021/8/21,negative,-0.77487993
1360,2021/8/22,negative,-0.797294
1361,2021/8/23,neutral,0.07501062
1362,2021/8/23,positive,0.60537183
1363,2021/8/23,neutral,-0.050385356
1364,2021/8/24,neutral,-0.02744598
1365,2021/8/24,neutral,0.124876924
1366,2021/8/24,neutral,-0.024703678
1367,2021/8/24,neutral,0.14472468
1368,2021/8/24,neutral,0.24024814
1369,2021/8/24,neutral,0.07128185
1370,2021/8/24,neutral,0.060528934
1371,2021/8/24,negative,-0.7683876
1372,2021/8/24,neutral,0.08882657
1373,2021/8/24,neutral,0.10382945
1374,2021/8/25,neutral,0.032088358
1375,2021/8/25,neutral,0.00064883014
1376,2021/8/25,negative,-0.7859987
1377,2021/8/25,positive,0.7595142
1378,2021/8/26,neutral,-0.23146532
1379,2021/8/26,neutral,0.03905969
1380,2021/8/26,neutral,-0.06937954
1381,2021/8/26,neutral,0.3218787
1382,2021/8/26,neutral,0.052772988
1383,2021/8/26,negative,-0.21456987
1384,2021/8/26,neutral,-0.028515492
1385,2021/8/26,neutral,0.014979512
1386,2021/8/27,neutral,-0.12913871
1387,2021/8/27,neutral,0.44152522
1388,2021/8/27,neutral,0.31906533
1389,2021/8/27,positive,0.6129199
1390,2021/8/27,negative,-0.8154819
1391,2021/8/27,neutral,0.05599132
1392,2021/8/27,neutral,-0.032636
1393,2021/8/27,neutral,0.11854941
1394,2021/8/28,neutral,0.11769114
1395,2021/8/28,negative,-0.59365827
1396,2021/8/28,neutral,0.29783607
1397,2021/8/28,neutral,0.045277942
1398,2021/8/29,neutral,0.033587158
1399,2021/8/30,neutral,0.3195144
1400,2021/8/30,neutral,0.41670555
1401,2021/8/30,neutral,0.09587254
1402,2021/8/30,positive,0.52293473
1403,2021/8/30,neutral,0.15791155
1404,2021/8/30,neutral,0.08373807
1405,2021/8/30,neutral,0.056214705
1406,2021/8/30,neutral,0.018304424
1407,2021/8/30,neutral,0.108439654
1408,2021/8/30,negative,-0.8895233
1409,2021/8/30,neutral,0.0072054714
1410,2021/8/31,neutral,-0.17821294
1411,2021/8/31,negative,-0.891469
1412,2021/8/31,positive,0.84105515
1413,2021/8/31,neutral,0.34934667
1414,2021/8/31,positive,0.7926217
1415,2021/8/31,neutral,0.10945893
1416,2021/8/31,negative,-0.59741527
1417,2021/8/31,negative,-0.44635668
1418,2021/8/31,negative,-0.909798
1419,2021/8/31,neutral,0.34457985
1420,2021/8/31,negative,-0.59642655
1421,2021/8/31,positive,0.829969
1422,2021/9/1,positive,0.91914487
1423,2021/9/1,neutral,-0.02235443
1424,2021/9/1,neutral,0.055070154
1425,2021/9/1,negative,-0.41826135
1426,2021/9/1,neutral,-0.3636265
1427,2021/9/1,neutral,0.082504846
1428,2021/9/1,neutral,0.05718091
1429,2021/9/2,neutral,-0.200937
1430,2021/9/2,neutral,0.01718054
1431,2021/9/2,neutral,0.2329257
1432,2021/9/2,negative,-0.87580836
1433,2021/9/2,negative,-0.81643194
1434,2021/9/2,neutral,0.0188753
1435,2021/9/2,negative,-0.8808347
1436,2021/9/2,negative,-0.92552495
1437,2021/9/3,neutral,-0.18039925
1438,2021/9/3,negative,-0.9184983
1439,2021/9/3,negative,-0.644667
1440,2021/9/3,neutral,0.24243121
1441,2021/9/3,negative,-0.92885774
1442,2021/9/3,positive,0.8206913
1443,2021/9/3,neutral,0.11045223
1444,2021/9/3,negative,-0.8531631
1445,2021/9/3,negative,-0.9288824
1446,2021/9/4,neutral,-0.025330238
1447,2021/9/4,neutral,0.26305234
1448,2021/9/4,neutral,0.004153259
1449,2021/9/4,negative,-0.8578022
1450,2021/9/5,neutral,0.18193862
